state,district,market,commodity,modal_price
Tamil Nadu,Theni,Bodinayakanur(Uzhavar Sandhai ) APMC,Papaya,3000.0
Tamil Nadu,Theni,Bodinayakanur(Uzhavar Sandhai ) APMC,Bitter gourd,3000.0
Tamil Nadu,Theni,Bodinayakanur(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),4000.0
Tamil Nadu,Theni,Bodinayakanur(Uzhavar Sandhai ) APMC,Ginger(Green),6400.0
Tamil Nadu,Theni,Bodinayakanur(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),3600.0
Tamil Nadu,Theni,Bodinayakanur(Uzhavar Sandhai ) APMC,Thondekai,2000.0
Tamil Nadu,Theni,Bodinayakanur(Uzhavar Sandhai ) APMC,Onion Green,3400.0
Tamil Nadu,Theni,Devaram(Uzhavar Sandhai ) APMC,Potato,2500.0
Tamil Nadu,Theni,Devaram(Uzhavar Sandhai ) APMC,Brinjal,2500.0
Tamil Nadu,Theni,Devaram(Uzhavar Sandhai ) APMC,Coriander(Leaves),3600.0
Tamil Nadu,Theni,Devaram(Uzhavar Sandhai ) APMC,Tomato,1800.0
Tamil Nadu,Theni,Devaram(Uzhavar Sandhai ) APMC,Raddish,2000.0
Tamil Nadu,Theni,Devaram(Uzhavar Sandhai ) APMC,Green Avare(W),6000.0
Tamil Nadu,Theni,Devaram(Uzhavar Sandhai ) APMC,Indian Beans(Seam),5000.0
Tamil Nadu,Theni,Chinnamanur(Uzhavar Sandhai ) APMC,Banana,5000.0
Tamil Nadu,Theni,Chinnamanur(Uzhavar Sandhai ) APMC,Potato,2400.0
Tamil Nadu,Theni,Chinnamanur(Uzhavar Sandhai ) APMC,Green Chilli,3450.0
Tamil Nadu,Theni,Chinnamanur(Uzhavar Sandhai ) APMC,Banana - Green,3000.0
Tamil Nadu,Theni,Chinnamanur(Uzhavar Sandhai ) APMC,Beans,6600.0
Tamil Nadu,Theni,Chinnamanur(Uzhavar Sandhai ) APMC,Ginger(Green),6400.0
Tamil Nadu,Theni,Chinnamanur(Uzhavar Sandhai ) APMC,Coconut,4800.0
Tamil Nadu,Theni,Chinnamanur(Uzhavar Sandhai ) APMC,Sweet Potato,2500.0
Tamil Nadu,Theni,Chinnamanur(Uzhavar Sandhai ) APMC,Cabbage,2000.0
Tamil Nadu,Theni,Chinnamanur(Uzhavar Sandhai ) APMC,Beetroot,2700.0
Tamil Nadu,Theni,Chinnamanur(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),2500.0
Tamil Nadu,Theni,Chinnamanur(Uzhavar Sandhai ) APMC,Knool Khol,3000.0
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ) APMC,Cauliflower,4100.0
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ) APMC,Amaranthus,1250.0
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ) APMC,Snakeguard,2750.0
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ) APMC,Amla(Nelli Kai),4500.0
Tamil Nadu,Thirunelveli,Kandiyaperi(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),3800.0
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ) APMC,Onion,2200.0
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ) APMC,Brinjal,2350.0
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ) APMC,Green Peas,8500.0
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ) APMC,Papaya,4250.0
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ) APMC,Tomato,2100.0
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ) APMC,Cluster beans,2900.0
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ) APMC,Banana - Green,2900.0
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ) APMC,Beans,7750.0
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ) APMC,Ginger(Green),6650.0
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ) APMC,Coconut,5450.0
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ) APMC,Cabbage,1900.0
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ) APMC,Snakeguard,2900.0
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ) APMC,Amla(Nelli Kai),4750.0
Tamil Nadu,Thirunelveli,Ambasamudram(Uzhavar Sandhai ) APMC,Brinjal,2900.0
Tamil Nadu,Thirunelveli,Ambasamudram(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),3750.0
Tamil Nadu,Thirunelveli,Ambasamudram(Uzhavar Sandhai ) APMC,Amaranthus,1250.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ) APMC,Banana,8500.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ) APMC,Coconut,5350.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ) APMC,Carrot,2900.0
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ) APMC,Snakeguard,2750.0
Tamil Nadu,Thiruvellore,Tiruthani(Uzhavar Sandhai ) APMC,Potato,3000.0
Tamil Nadu,Thiruvellore,Tiruthani(Uzhavar Sandhai ) APMC,Coriander(Leaves),6000.0
Tamil Nadu,Thiruvellore,Tiruthani(Uzhavar Sandhai ) APMC,Green Avare(W),5000.0
Tamil Nadu,Thiruvellore,Tiruvallur(Uzhavar Sandhai ) APMC,Bottle gourd,3000.0
Tamil Nadu,Thiruvellore,Tiruvallur(Uzhavar Sandhai ) APMC,Amaranthus,3000.0
Tamil Nadu,Thiruvellore,Tiruvallur(Uzhavar Sandhai ) APMC,Banana - Green,4000.0
Tamil Nadu,Thiruvellore,Tiruvallur(Uzhavar Sandhai ) APMC,Snakeguard,3000.0
Tamil Nadu,Thiruvellore,Tiruvallur(Uzhavar Sandhai ) APMC,Lemon,10000.0
Tamil Nadu,Thiruvellore,Paruthipattu(Uzhavar Sandhai ) APMC,Banana,4000.0
Tamil Nadu,Thiruvellore,Paruthipattu(Uzhavar Sandhai ) APMC,Onion,2500.0
Tamil Nadu,Thiruvellore,Paruthipattu(Uzhavar Sandhai ) APMC,Bitter gourd,5000.0
Tamil Nadu,Thiruvellore,Paruthipattu(Uzhavar Sandhai ) APMC,Carrot,4000.0
Tamil Nadu,Thiruvellore,Paruthipattu(Uzhavar Sandhai ) APMC,Capsicum,5000.0
Tamil Nadu,Thiruvellore,Paruthipattu(Uzhavar Sandhai ) APMC,Chow Chow,4000.0
Tamil Nadu,Thiruvellore,Naravarikuppam(Uzhavar Sandhai ) APMC,Chikoos(Sapota),5000.0
Tamil Nadu,Thiruvellore,Naravarikuppam(Uzhavar Sandhai ) APMC,Bottle gourd,4000.0
Tamil Nadu,Thiruvellore,Naravarikuppam(Uzhavar Sandhai ) APMC,Onion Green,2500.0
Tamil Nadu,Thiruvellore,Perambakkam(Uzhavar Sandhai ) APMC,Tomato,2000.0
Tamil Nadu,Thiruvellore,Perambakkam(Uzhavar Sandhai ) APMC,Bottle gourd,3000.0
Tamil Nadu,Thiruvarur,Tiruthuraipoondi(Uzhavar Sandhai ) APMC,Groundnut,5000.0
Tamil Nadu,Thiruvarur,Tiruthuraipoondi(Uzhavar Sandhai ) APMC,Papaya,3500.0
Tamil Nadu,Thiruvarur,Tiruthuraipoondi(Uzhavar Sandhai ) APMC,Cluster beans,4000.0
Tamil Nadu,Thiruvarur,Tiruthuraipoondi(Uzhavar Sandhai ) APMC,Pumpkin,1500.0
Tamil Nadu,Thiruvarur,Tiruthuraipoondi(Uzhavar Sandhai ) APMC,Amaranthus,1250.0
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ) APMC,Chikoos(Sapota),5000.0
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ) APMC,Bitter gourd,3600.0
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ) APMC,Pumpkin,2000.0
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ) APMC,Amaranthus,2000.0
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ) APMC,Beans,7000.0
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ) APMC,Ginger(Green),7400.0
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ) APMC,Raddish,2400.0
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ) APMC,Drumstick,4400.0
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ) APMC,Guava,8000.0
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ) APMC,Mint(Pudina),4000.0
Tamil Nadu,Thiruvarur,Needamangalam(Uzhavar Sandhai ) APMC,Bottle gourd,1800.0
Tamil Nadu,Thiruvarur,Needamangalam(Uzhavar Sandhai ) APMC,Pumpkin,2000.0
Tamil Nadu,Thiruvarur,Needamangalam(Uzhavar Sandhai ) APMC,Amaranthus,2000.0
Tamil Nadu,Thiruvarur,Needamangalam(Uzhavar Sandhai ) APMC,Banana - Green,4000.0
Tamil Nadu,Thiruvarur,Muthupettai(Uzhavar Sandhai ) APMC,Coriander(Leaves),4000.0
Tamil Nadu,Thiruvarur,Muthupettai(Uzhavar Sandhai ) APMC,Coconut,5000.0
Tamil Nadu,Thiruvarur,Muthupettai(Uzhavar Sandhai ) APMC,Cabbage,3000.0
Tamil Nadu,Thiruvarur,Muthupettai(Uzhavar Sandhai ) APMC,Lime,3000.0
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ) APMC,Banana,4000.0
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ) APMC,Garlic,16000.0
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ) APMC,Ashgourd,2000.0
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ) APMC,Pumpkin,2000.0
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ) APMC,Cabbage,3000.0
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ) APMC,Lemon,16000.0
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ) APMC,Mint(Pudina),4000.0
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ) APMC,Bitter gourd,9250.0
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ) APMC,Pumpkin,2250.0
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ) APMC,Snakeguard,2750.0
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ) APMC,Thondekai,3250.0
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ) APMC,Drumstick,3750.0
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ) APMC,Lime,12500.0
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ) APMC,Yam(Ratalu),6250.0
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ) APMC,Indian Beans(Seam),6750.0
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ) APMC,Lemon,13500.0
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ) APMC,Onion Green,4250.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Apple,19000.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Potato,2250.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Green Peas,9000.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Tomato,1250.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Cluster beans,4500.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Bottle gourd,1750.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Amaranthus,2500.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Banana - Green,2750.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Cucumbar(Kheera),3500.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Knool Khol,2750.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Guava,5500.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Tamarind Fruit,14000.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,3750.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Indian Beans(Seam),4500.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Colacasia,2750.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Mashrooms,24000.0
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Rose(Local),9000.0
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ) APMC,Garlic,13500.0
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ) APMC,Tomato,1350.0
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ) APMC,Ashgourd,1800.0
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ) APMC,Banana - Green,1800.0
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ) APMC,Raddish,1800.0
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ) APMC,Chow Chow,2750.0
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ) APMC,Knool Khol,2750.0
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ) APMC,Guava,4600.0
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ) APMC,Tomato,1350.0
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ) APMC,Ashgourd,2250.0
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),3500.0
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ) APMC,Amaranthus,2250.0
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ) APMC,Beans,4400.0
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ) APMC,Tapioca,2250.0
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ) APMC,Lemon,7500.0
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ) APMC,Onion Green,4600.0
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ) APMC,Mint(Pudina),3500.0
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ) APMC,Potato,3300.0
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ) APMC,Ashgourd,1800.0
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),4400.0
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ) APMC,Amaranthus,1350.0
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ) APMC,Ginger(Green),9000.0
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ) APMC,Coconut,4600.0
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ) APMC,Snakeguard,2750.0
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ) APMC,Knool Khol,2750.0
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ) APMC,Sweet Corn ,2250.0
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ) APMC,Brinjal,3300.0
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ) APMC,Coriander(Leaves),4500.0
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ) APMC,Beans,4400.0
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ) APMC,Coconut,4500.0
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ) APMC,Carrot,2750.0
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),3750.0
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ) APMC,Green Avare(W),5500.0
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ) APMC,Chow Chow,2750.0
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ) APMC,Banana,5500.0
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ) APMC,Brinjal,3750.0
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ) APMC,Coriander(Leaves),4500.0
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ) APMC,Papaya,3750.0
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ) APMC,Sweet Potato,4750.0
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ) APMC,Carrot,5250.0
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ) APMC,Cabbage,2250.0
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ) APMC,Cucumbar(Kheera),3500.0
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ) APMC,Green Avare(W),5000.0
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ) APMC,Drumstick,8000.0
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,6000.0
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ) APMC,Groundnut,7500.0
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ) APMC,Banana,5500.0
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ) APMC,Bitter gourd,2750.0
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ) APMC,Ashgourd,1250.0
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ) APMC,Green Avare(W),5500.0
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ) APMC,Colacasia,2750.0
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ) APMC,Amla(Nelli Kai),7500.0
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ) APMC,Onion Green,3750.0
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ) APMC,Mango,14000.0
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ) APMC,Pineapple,8000.0
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ) APMC,Garlic,20000.0
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ) APMC,Water Melon,2000.0
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ) APMC,Tomato,1800.0
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ) APMC,Bitter gourd,4000.0
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ) APMC,Bottle gourd,2000.0
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ) APMC,Cabbage,2600.0
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ) APMC,Raddish,2600.0
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ) APMC,Drumstick,4000.0
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ) APMC,Yam(Ratalu),6800.0
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ) APMC,Lemon,16000.0
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ) APMC,Colacasia,6000.0
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Banana,4500.0
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Papaya,4000.0
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Cluster beans,4000.0
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Bitter gourd,4000.0
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),3300.0
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Drumstick,3500.0
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Potato,2750.0
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Papaya,3750.0
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Amaranthus,2000.0
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Green Chilli,2800.0
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Snakeguard,3300.0
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Thondekai,2750.0
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Knool Khol,2300.0
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Tender Coconut,3750.0
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Yam(Ratalu),5500.0
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Indian Beans(Seam),5500.0
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Amla(Nelli Kai),6500.0
Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Garlic,16000.0
Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Pumpkin,1500.0
Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Banana - Green,2500.0
Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Sweet Potato,3800.0
Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),3800.0
Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Green Avare(W),7000.0
Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),4000.0
Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Yam(Ratalu),6500.0
Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Colacasia,4500.0
Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Amla(Nelli Kai),8000.0
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Banana,4500.0
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Onion,3000.0
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Coriander(Leaves),3200.0
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Papaya,4000.0
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Cluster beans,4000.0
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Banana - Green,3000.0
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Carrot,4000.0
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Cabbage,2400.0
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Chow Chow,3000.0
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Colacasia,4600.0
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Amla(Nelli Kai),7600.0
Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ) APMC,Banana,5000.0
Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ) APMC,Cluster beans,3500.0
Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ) APMC,Beans,5600.0
Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),3500.0
Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ) APMC,Chow Chow,2800.0
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Chikoos(Sapota),3000.0
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Bottle gourd,1500.0
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Pumpkin,1800.0
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Amaranthus,4000.0
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Cowpea(Veg),5000.0
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Guava,3500.0
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Colacasia,5600.0
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Orange,8000.0
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Cauliflower,2500.0
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Water Melon,2000.0
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Cluster beans,3500.0
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Pumpkin,1500.0
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Banana - Green,3200.0
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Beetroot,2400.0
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Karbuja(Musk Melon),4250.0
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Yam(Ratalu),2500.0
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Indian Beans(Seam),4500.0
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Mint(Pudina),3000.0
Tamil Nadu,Villupuram,Villupuram(Uzhavar Sandhai ) APMC,Groundnut,9000.0
Tamil Nadu,Villupuram,Villupuram(Uzhavar Sandhai ) APMC,Potato,3000.0
Tamil Nadu,Villupuram,Villupuram(Uzhavar Sandhai ) APMC,Bottle gourd,2000.0
Tamil Nadu,Villupuram,Villupuram(Uzhavar Sandhai ) APMC,Ashgourd,2000.0
Tamil Nadu,Villupuram,Villupuram(Uzhavar Sandhai ) APMC,Pumpkin,2000.0
